#                   
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
10.93 10.74 25.00 0.00 10.74 4.00 100.00 1334.00 13563.00 1306.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
14.63 14.56 25.00 0.00 14.56 4.00 100.00 1885.00 15426.00 307.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
13.57 12.88 25.00 0.00 12.88 4.00 100.00 1318.00 51381.00 6740.00 
3.65 3.41 25.00 0.00 3.41 4.00 100.00 268.00 16667.00 1867.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
1.97 1.80 25.00 0.00 1.80 4.00 100.00 147.00 6266.00 1137.00 
21.97 21.40 25.00 0.00 21.40 4.00 100.00 2868.00 48153.00 5148.00 
8.56 8.13 25.00 0.00 8.13 4.00 100.00 740.00 27781.00 3414.00 
45.88 45.21 25.00 0.00 45.21 4.00 100.00 4834.00 65817.00 6053.00 
28.81 28.01 25.00 0.00 28.01 4.00 100.00 3004.00 72594.00 6861.00 
30.81 29.82 25.00 0.00 29.82 4.00 100.00 3219.00 66590.00 9534.00 
25.64 25.07 25.00 0.00 25.07 4.00 100.00 2569.00 44487.00 4793.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
20.15 19.15 25.00 0.00 19.15 4.00 100.00 2192.00 89444.00 9907.00 
31.76 31.48 25.00 0.00 31.48 4.00 100.00 3351.00 34161.00 2070.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
21.33 20.72 25.00 0.00 20.72 4.00 100.00 2055.00 60924.00 5099.00 
22.83 22.35 25.00 0.00 22.35 4.00 100.00 2557.00 46610.00 4281.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
15.25 14.66 25.00 0.00 14.66 4.00 100.00 1502.00 42591.00 5373.00 
13.98 13.63 25.00 0.00 13.63 4.00 100.00 1348.00 63950.00 2740.00 
