# total plan time initial solution planning time epsilon 1 initial solution expansions final epsilon planning time epsilon 2 solution epsilon expansions solution cost path length 
20.44 19.88 25.00 0.00 19.88 4.00 100.00 1593.00 15009.00 216.00 
4.95 4.63 25.00 0.00 4.63 4.00 100.00 433.00 10685.00 125.00 
21.70 19.64 25.00 0.00 19.64 4.00 100.00 1653.00 43833.00 755.00 
27.18 27.03 25.00 0.00 27.03 4.00 100.00 2665.00 38694.00 32.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
24.97 22.44 25.00 0.00 22.44 4.00 100.00 1628.00 86752.00 699.00 
6.08 5.32 25.00 0.00 5.32 4.00 100.00 286.00 16601.00 258.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
3.33 2.87 25.00 0.00 2.87 4.00 100.00 147.00 6266.00 138.00 
40.60 39.26 25.00 0.00 39.26 4.00 100.00 4134.00 45309.00 535.00 
11.48 10.07 25.00 0.00 10.07 4.00 100.00 621.00 26196.00 551.00 
41.31 39.37 25.00 0.00 39.37 4.00 100.00 3960.00 62375.00 865.00 
38.90 36.56 25.00 0.00 36.56 4.00 100.00 3219.00 69288.00 903.00 
25.18 22.15 25.00 0.00 22.15 4.00 100.00 1540.00 64843.00 1022.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
32.74 30.89 25.00 0.00 30.89 4.00 100.00 2516.00 79633.00 714.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
25.95 22.90 25.00 0.00 22.90 4.00 100.00 1495.00 60337.00 1101.00 
25.50 22.16 25.00 0.00 22.16 4.00 100.00 1362.00 78977.00 1045.00 
17.20 14.64 25.00 0.00 14.64 4.00 100.00 878.00 41649.00 670.00 
21.58 20.65 25.00 0.00 20.65 4.00 100.00 1533.00 53560.00 226.00 
19.00 17.11 25.00 0.00 17.11 4.00 100.00 1440.00 56718.00 767.00 
18.20 15.33 25.00 0.00 15.33 4.00 100.00 1085.00 61488.00 924.00 
5.82 5.18 25.00 0.00 5.18 4.00 100.00 326.00 15744.00 336.00 
64.26 61.33 25.00 0.00 61.33 4.00 100.00 4302.00 57587.00 660.00 
37.67 34.71 25.00 0.00 34.71 4.00 100.00 2990.00 73341.00 1090.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
24.33 21.30 25.00 0.00 21.30 4.00 100.00 1447.00 84486.00 1044.00 
16.58 15.81 25.00 0.00 15.81 4.00 100.00 1232.00 19745.00 427.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
18.23 15.84 25.00 0.00 15.84 4.00 100.00 943.00 53328.00 799.00 
4.85 4.54 25.00 0.00 4.54 4.00 100.00 301.00 11557.00 145.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
