1.42 
-1.00 
-1.00 
1.29 
-1.00 
-1.00 
5.63 
-1.00 
29.37 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
38.09 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
11.39 
-1.00 
-1.00 
-1.00 
-1.00 
1.24 
-1.00 
3.66 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
2.47 
-1.00 
-1.00 
-1.00 
7.97 
-1.00 
29.99 
-1.00 
21.06 
-1.00 
9.20 
-1.00 
5.25 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
5.93 
4.36 
27.38 
-1.00 
2.92 
-1.00 
-1.00 
4.71 
9.20 
-1.00 
-1.00 
12.16 
8.41 
11.13 
17.45 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
-1.00 
8.56 
5.63 
-1.00 
-1.00 
-1.00 
2.20 
-1.00 
-1.00 
7.12 
-1.00 
60.84 
-1.00 
-1.00 
