1071.37 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 593023904.00 0.00 
6.81 6.04 25.00 0.00 6.04 4.00 100.00 546.00 22520.00 414.00 
10.54 9.14 25.00 0.00 9.14 4.00 100.00 888.00 28365.00 561.00 
1088.86 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 620921248.00 0.00 
0.69 0.58 25.00 0.00 0.58 4.00 100.00 60.00 3053.00 68.00 
5.36 4.63 25.00 0.00 4.63 4.00 100.00 456.00 18643.00 430.00 
16.51 14.93 25.00 0.00 14.93 4.00 100.00 1362.00 32896.00 672.00 
1111.59 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 4816.00 71787872.00 0.00 
1.63 1.52 25.00 0.00 1.52 4.00 100.00 144.00 2277.00 25.00 
2.70 2.10 25.00 0.00 2.10 4.00 100.00 148.00 12608.00 267.00 
7.02 6.14 25.00 0.00 6.14 4.00 100.00 560.00 23321.00 439.00 
12.63 11.18 25.00 0.00 11.18 4.00 100.00 1157.00 24409.00 496.00 
6.32 5.60 25.00 0.00 5.60 4.00 100.00 566.00 24695.00 433.00 
24.30 21.41 25.00 0.00 21.41 4.00 100.00 2026.00 54146.00 1030.00 
1227.11 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 849576800.00 0.00 
22.26 19.62 25.00 0.00 19.62 4.00 100.00 2079.00 43735.00 963.00 
1249.49 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 847692512.00 0.00 
1249.53 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 9933.00 838737360.00 0.00 
19.05 16.73 25.00 0.00 16.73 4.00 100.00 1618.00 77066.00 959.00 
32.37 28.26 25.00 0.00 28.26 4.00 100.00 2407.00 59728.00 1146.00 
8.60 7.62 25.00 0.00 7.62 4.00 100.00 656.00 24074.00 467.00 
1370.26 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 853290896.00 0.00 
12.58 11.25 25.00 0.00 11.25 4.00 100.00 1146.00 37212.00 700.00 
11.09 9.66 25.00 0.00 9.66 4.00 100.00 937.00 32856.00 638.00 
8.75 7.62 25.00 0.00 7.62 4.00 100.00 590.00 18618.00 400.00 
14.50 12.32 25.00 0.00 12.32 4.00 100.00 1002.00 37547.00 746.00 
1417.49 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 5758.00 823678784.00 0.00 
16.57 15.06 25.00 0.00 15.06 4.00 100.00 1934.00 34617.00 769.00 
1.40 1.22 25.00 0.00 1.22 4.00 100.00 112.00 5113.00 90.00 
14.26 13.14 25.00 0.00 13.14 4.00 100.00 1315.00 24470.00 499.00 
13.76 12.14 25.00 0.00 12.14 4.00 100.00 1331.00 23570.00 404.00 
1.35 1.16 25.00 0.00 1.16 4.00 100.00 78.00 5221.00 97.00 
13.25 11.98 25.00 0.00 11.98 4.00 100.00 1345.00 26095.00 538.00 
1538.75 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 645177616.00 0.00 
26.67 26.04 25.00 0.00 26.04 4.00 100.00 2900.00 12118.00 275.00 
6.82 5.83 25.00 0.00 5.83 4.00 100.00 655.00 25071.00 516.00 
