# total plan time initial solution planning time epsilon 1 initial solution expansions final epsilon planning time epsilon 2 solution epsilon expansions solution cost path length 
31.03 30.69 25.00 0.00 30.69 4.00 100.00 6323.00 10459.00 204.00 
2.91 2.65 25.00 0.00 2.65 4.00 100.00 528.00 6890.00 125.00 
22.68 21.12 25.00 0.00 21.12 4.00 100.00 5153.00 37552.00 712.00 
65.22 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 12080.00 562338832.00 0.00 
125.42 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 13602.00 582805280.00 0.00 
10.22 8.48 25.00 0.00 8.48 4.00 100.00 928.00 32044.00 678.00 
12.89 12.59 25.00 0.00 12.59 4.00 100.00 2295.00 11564.00 236.00 
208.88 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 12423.00 673661056.00 0.00 
1.39 1.14 25.00 0.00 1.14 4.00 100.00 136.00 6441.00 124.00 
270.53 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 14144.00 547344928.00 0.00 
332.84 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 17425.00 53056416.00 0.00 
393.05 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 11468.00 529484304.00 0.00 
26.96 25.44 25.00 0.00 25.44 4.00 100.00 4229.00 44468.00 836.00 
50.00 47.09 25.00 0.00 47.09 4.00 100.00 8888.00 47384.00 1042.00 
530.60 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 12802.00 540416512.00 0.00 
590.84 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 0.00 543706832.00 0.00 
67.67 64.61 25.00 0.00 64.61 4.00 100.00 11178.00 47848.00 991.00 
3.20 2.66 25.00 0.00 2.66 4.00 100.00 298.00 10273.00 199.00 
662.03 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 14478.00 534099792.00 0.00 
722.22 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 12558.00 656436272.00 0.00 
55.73 54.60 25.00 0.00 54.60 4.00 100.00 10162.00 33016.00 712.00 
18.31 17.59 25.00 0.00 17.59 4.00 100.00 3266.00 17319.00 273.00 
38.27 35.52 25.00 0.00 35.52 4.00 100.00 7211.00 47871.00 1070.00 
23.42 20.71 25.00 0.00 20.71 4.00 100.00 3710.00 52056.00 1060.00 
18.77 17.02 25.00 0.00 17.02 4.00 100.00 2599.00 30406.00 636.00 
937.61 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 10622.00 622001584.00 0.00 
17.51 15.59 25.00 0.00 15.59 4.00 100.00 3077.00 38918.00 790.00 
1015.45 -1.00 25.00 0.00 -1.00 4.00 1000000000.00 13315.00 46935408.00 0.00 
4.19 3.38 25.00 0.00 3.38 4.00 100.00 308.00 15762.00 329.00 
